statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2976;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1492330;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;413;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;6021;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4600;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2000;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1719;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3814;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;811605;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2002;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;445;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT045B50;45 to under 50 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;32744;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;647565;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;672;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;844;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2705;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT045B50;45 to under 50 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;69806;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1960;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;573;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;126936;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;65812;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1197;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4059;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;79585;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;86689;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT090B95;90 to under 95 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;11257;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT035B40;35 to under 40 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;14881;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;103120;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT005B10;5 to under 10 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2575;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;82622;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;9664;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4725;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;7924;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2002;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3632;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3877;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT035B40;35 to under 40 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;28389;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2687;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5872;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1174;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3092;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;104182;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;56586;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT090B95;90 to under 95 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;6954;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;458;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1796;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;182582;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2000;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT035B40;35 to under 40 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;25592;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2000;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;516;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;71712;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;93630;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;57607;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;830;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;63680;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT045B50;45 to under 50 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;41818;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2012;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT030B35;30 to under 35 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;7084;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT065B70;65 to under 70 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;126223;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT065B70;65 to under 70 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;83600;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT065B70;65 to under 70 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;121185;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;99803;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT030B35;30 to under 35 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;14105;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2650;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;557;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;71478;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;111273;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;245356;number;GES025;Patients discharged from hospital
